fdc_id,data_type,description,food_category_id,publication_date
2709840,survey_fndds_food,"Asparagus, canned, cooked, fat added, NS as to fat type",6420,2022-10-28
2709847,survey_fndds_food,"Bamboo shoots, cooked",6420,2022-10-28
2709848,survey_fndds_food,"Lima beans, from frozen, no added fat",6418,2022-10-28
2709849,survey_fndds_food,"Lima beans, from frozen, fat added",6418,2022-10-28
2709850,survey_fndds_food,"Lima beans, from canned",6418,2022-10-28
2709852,survey_fndds_food,"Green beans, fresh, cooked, no added fat",6412,2022-10-28
2709853,survey_fndds_food,"Green beans, frozen, cooked, no added fat",6412,2022-10-28
2709854,survey_fndds_food,"Green beans, canned, cooked, no added fat",6412,2022-10-28
2709855,survey_fndds_food,"Green beans, NS as to form, cooked",6412,2022-10-28
2709856,survey_fndds_food,"Green beans, fresh, cooked, fat added, NS as to fat type",6412,2022-10-28
2709857,survey_fndds_food,"Green beans, frozen, cooked, fat added, NS as to fat type",6412,2022-10-28
2709858,survey_fndds_food,"Green beans, canned, cooked, fat added, NS as to fat type",6412,2022-10-28
2709865,survey_fndds_food,"Green beans, canned, reduced sodium, cooked, no added fat",6412,2022-10-28
2709866,survey_fndds_food,"Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type",6412,2022-10-28
2709870,survey_fndds_food,"Yellow string beans, cooked",6412,2022-10-28
2709871,survey_fndds_food,"Bean sprouts, cooked",6420,2022-10-28
2709872,survey_fndds_food,"Beets, fresh, cooked, no added fat",6420,2022-10-28
2709873,survey_fndds_food,"Beets, canned, cooked, no added fat",6420,2022-10-28
2709874,survey_fndds_food,"Beets, NS as to form, cooked",6420,2022-10-28
2709875,survey_fndds_food,"Beets, fresh, cooked, fat added",6420,2022-10-28
2709876,survey_fndds_food,"Beets, canned, cooked, fat added",6420,2022-10-28
2709877,survey_fndds_food,"Beets, canned, reduced sodium, cooked",6420,2022-10-28
2709878,survey_fndds_food,"Bitter melon, cooked",6420,2022-10-28
2709879,survey_fndds_food,"Breadfruit, cooked",6418,2022-10-28
2709880,survey_fndds_food,"Broccoflower, cooked",6420,2022-10-28
2709881,survey_fndds_food,"Brussels sprouts, fresh, cooked, no added fat",6420,2022-10-28
2709882,survey_fndds_food,"Brussels sprouts, frozen, cooked, no added fat",6420,2022-10-28
2709883,survey_fndds_food,"Brussels sprouts, NS as to form, cooked",6420,2022-10-28
2709884,survey_fndds_food,"Brussels sprouts, fresh, cooked, fat added",6420,2022-10-28
2709885,survey_fndds_food,"Brussels sprouts, frozen, cooked, fat added",6420,2022-10-28
2709886,survey_fndds_food,"Burdock, cooked",6420,2022-10-28
2709887,survey_fndds_food,"Cabbage, Chinese, cooked, no added fat",6413,2022-10-28
2709888,survey_fndds_food,"Cabbage, Chinese, cooked, fat added",6413,2022-10-28
2709889,survey_fndds_food,"Cabbage, green, cooked, no added fat",6413,2022-10-28
2709890,survey_fndds_food,"Cabbage, green, cooked, fat added, NS as to fat type",6413,2022-10-28
2709893,survey_fndds_food,"Cabbage, red, cooked",6413,2022-10-28
2709894,survey_fndds_food,"Cabbage, savoy, cooked",6413,2022-10-28
2709895,survey_fndds_food,"Cactus, cooked, no added fat",6420,2022-10-28
2709896,survey_fndds_food,"Cactus, cooked, fat added",6420,2022-10-28
2709897,survey_fndds_food,"Cauliflower, fresh, cooked, no added fat",6420,2022-10-28
2709898,survey_fndds_food,"Cauliflower, frozen, cooked, no added fat",6420,2022-10-28
2709899,survey_fndds_food,"Cauliflower, NS as to form, cooked",6420,2022-10-28
2709900,survey_fndds_food,"Cauliflower, fresh, cooked, fat added, NS as to fat type",6420,2022-10-28
2709901,survey_fndds_food,"Cauliflower, frozen, cooked, fat added, NS as to fat type",6420,2022-10-28
2709906,survey_fndds_food,"Celery, cooked",6420,2022-10-28
2709907,survey_fndds_food,"Fennel bulb, cooked",6420,2022-10-28
2709908,survey_fndds_food,"Christophine, cooked",6420,2022-10-28
2709910,survey_fndds_food,"Corn, fresh, cooked, no added fat",6416,2022-10-28
2709911,survey_fndds_food,"Corn, frozen, cooked, no added fat",6416,2022-10-28
2709912,survey_fndds_food,"Corn, canned, cooked, no added fat",6416,2022-10-28
2709913,survey_fndds_food,"Corn, NS as to form, cooked",6416,2022-10-28
2709914,survey_fndds_food,"Corn, fresh, cooked, fat added, NS as to fat type",6416,2022-10-28
2709915,survey_fndds_food,"Corn, frozen, cooked, fat added, NS as to fat type",6416,2022-10-28
2709916,survey_fndds_food,"Corn, canned, cooked, fat added, NS as to fat type",6416,2022-10-28
2709923,survey_fndds_food,"Corn, creamed",6416,2022-10-28
2709924,survey_fndds_food,"Corn, canned, reduced sodium, cooked, no added fat",6416,2022-10-28
2709925,survey_fndds_food,"Corn, canned, reduced sodium, cooked, fat added, NS as to fat type",6416,2022-10-28
2709928,survey_fndds_food,"Cucumber, cooked",6420,2022-10-28
2709929,survey_fndds_food,"Eggplant, cooked, no added fat",6420,2022-10-28
2709930,survey_fndds_food,"Eggplant, cooked, fat added",6420,2022-10-28
2709931,survey_fndds_food,"Flowers or blossoms of sesbania, squash, or lily, cooked",6420,2022-10-28
2709933,survey_fndds_food,"Hominy, cooked",4804,2022-10-28
2709934,survey_fndds_food,"Kohlrabi, cooked",6420,2022-10-28
2709935,survey_fndds_food,Leeks,6414,2022-10-28
2709936,survey_fndds_food,"Lotus root, cooked",6420,2022-10-28
2709937,survey_fndds_food,"Mushrooms, fresh, cooked, no added fat",6420,2022-10-28
2709938,survey_fndds_food,"Mushrooms, NS as to form, cooked",6420,2022-10-28
2709939,survey_fndds_food,"Mushrooms, fresh, cooked, fat added, NS as to fat type",6420,2022-10-28
2709940,survey_fndds_food,"Mushrooms, canned, cooked",6420,2022-10-28
2709943,survey_fndds_food,"Mushroom, Asian, cooked, from dried",6420,2022-10-28
2709944,survey_fndds_food,"Okra, fresh, cooked, no added fat",6420,2022-10-28
2709945,survey_fndds_food,"Okra, frozen, cooked, no added fat",6420,2022-10-28
2709946,survey_fndds_food,"Okra, NS as to form, cooked",6420,2022-10-28
2709947,survey_fndds_food,"Okra, fresh, cooked, fat added",6420,2022-10-28
2709948,survey_fndds_food,"Okra, frozen, cooked, fat added",6420,2022-10-28
2709949,survey_fndds_food,"Lettuce, cooked",6410,2022-10-28
2709950,survey_fndds_food,"Onions, cooked, no added fat",6414,2022-10-28
2709951,survey_fndds_food,"Onions, cooked, fat added",6414,2022-10-28
2709952,survey_fndds_food,"Onions, pearl, cooked",6414,2022-10-28
2709953,survey_fndds_food,"Onions, green, cooked",6414,2022-10-28
2709954,survey_fndds_food,"Palm hearts, cooked",6420,2022-10-28
2709955,survey_fndds_food,"Parsnips, cooked",6420,2022-10-28
2709956,survey_fndds_food,"Blackeyed peas, from frozen",6418,2022-10-28
2709957,survey_fndds_food,"Blackeyed peas, from canned",6418,2022-10-28
2709959,survey_fndds_food,"Green peas, fresh, cooked, no added fat",6418,2022-10-28
2709960,survey_fndds_food,"Green peas, frozen, cooked, no added fat",6418,2022-10-28
2709961,survey_fndds_food,"Green peas, canned, cooked, no added fat",6418,2022-10-28
2709962,survey_fndds_food,"Green peas, NS as to form, cooked",6418,2022-10-28
2709963,survey_fndds_food,"Green peas, fresh, cooked, fat added, NS as to fat type",6418,2022-10-28
2709964,survey_fndds_food,"Green peas, frozen, cooked, fat added, NS as to fat type",6418,2022-10-28
2709965,survey_fndds_food,"Green peas, canned, cooked, fat added, NS as to fat type",6418,2022-10-28
2709972,survey_fndds_food,"Green peas, canned, reduced sodium, cooked, no added fat",6418,2022-10-28
2709973,survey_fndds_food,"Green peas, canned, reduced sodium, cooked, fat added, NS as to fat type",6418,2022-10-28
2709976,survey_fndds_food,"Peppers, green, cooked",6420,2022-10-28
2709977,survey_fndds_food,"Peppers, red, cooked",6406,2022-10-28
2709980,survey_fndds_food,"Rutabaga, cooked",6420,2022-10-28
2709981,survey_fndds_food,"Salsify, cooked",6420,2022-10-28
2709983,survey_fndds_food,"Snowpeas, fresh, cooked, no added fat",6420,2022-10-28
2709984,survey_fndds_food,"Snowpeas, frozen, cooked, no added fat",6420,2022-10-28
2709985,survey_fndds_food,"Snowpeas, NS as to form, cooked",6420,2022-10-28
2709986,survey_fndds_food,"Snowpeas, fresh, cooked, fat added",6420,2022-10-28
2709987,survey_fndds_food,"Snowpeas, frozen, cooked, fat added",6420,2022-10-28
2709989,survey_fndds_food,"Seaweed, cooked, no added fat",6420,2022-10-28
2709990,survey_fndds_food,"Seaweed, cooked, fat added",6420,2022-10-28
2709991,survey_fndds_food,"Summer squash, yellow or green, fresh, cooked, no added fat",6420,2022-10-28
2709992,survey_fndds_food,"Summer squash, yellow or green, frozen, cooked, no added fat",6420,2022-10-28
2709993,survey_fndds_food,"Summer squash, yellow or green, NS as to form, cooked",6420,2022-10-28
2709994,survey_fndds_food,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type",6420,2022-10-28
2709995,survey_fndds_food,"Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type",6420,2022-10-28
2709996,survey_fndds_food,"Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type",6420,2022-10-28
2710001,survey_fndds_food,"Spaghetti squash, cooked",6406,2022-10-28
2710002,survey_fndds_food,"Turnip, cooked",6420,2022-10-28
2710003,survey_fndds_food,Water Chesnut,6418,2022-10-28
2710004,survey_fndds_food,"Winter melon, cooked",6420,2022-10-28
2710007,survey_fndds_food,"Lima beans and corn, cooked, no added fat",6418,2022-10-28
2710008,survey_fndds_food,"Lima beans and corn, cooked, fat added",6418,2022-10-28
2710010,survey_fndds_food,"Peppers and onions, cooked, no added fat",6420,2022-10-28
2710011,survey_fndds_food,"Peppers and onions, cooked, fat added",6420,2022-10-28
2710013,survey_fndds_food,"Classic mixed vegetables, frozen, cooked, no added fat",6420,2022-10-28
2710014,survey_fndds_food,"Classic mixed vegetables, canned, cooked, no added fat",6420,2022-10-28
2710015,survey_fndds_food,"Classic mixed vegetables, NS as to form, cooked",6420,2022-10-28
2710016,survey_fndds_food,"Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type",6420,2022-10-28
2710017,survey_fndds_food,"Classic mixed vegetables, canned, cooked, fat added, NS as to fat type",6420,2022-10-28
2710022,survey_fndds_food,"Classic mixed vegetables, canned, reduced sodium, cooked, no added fat",6420,2022-10-28
2710023,survey_fndds_food,"Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type",6420,2022-10-28
2710026,survey_fndds_food,"Peas and corn, cooked, no added fat",6418,2022-10-28
2710027,survey_fndds_food,"Peas and corn, cooked, fat added",6418,2022-10-28
2710029,survey_fndds_food,"Vegetables, stew type, cooked, fat added",6420,2022-10-28
2710030,survey_fndds_food,"Vegetables, stew type, cooked, no added fat",6420,2022-10-28
2710031,survey_fndds_food,"Broccoli and cauliflower, cooked, no added fat",6420,2022-10-28
2710032,survey_fndds_food,"Broccoli and cauliflower, cooked, fat added",6420,2022-10-28
2710033,survey_fndds_food,"Broccoli, cauliflower and carrots, cooked, no added fat",6420,2022-10-28
2710034,survey_fndds_food,"Broccoli, cauliflower and carrots, cooked, fat added",6420,2022-10-28
2710035,survey_fndds_food,"Asian stir fry vegetables, cooked, no added fat",6420,2022-10-28
2710036,survey_fndds_food,"Asian stir fry vegetables, cooked, fat added",6420,2022-10-28
2710037,survey_fndds_food,"Jai, Monk's Food",6420,2022-10-28
2710047,survey_fndds_food,"Fritter, corn",4402,2022-10-28
2710096,survey_fndds_food,"Peppers, jalapenos",6420,2022-10-28
2710138,survey_fndds_food,"Fried stuffed potatoes, Puerto Rican style",6806,2022-10-28
2710153,survey_fndds_food,"Table fat, NFS",8002,2022-10-28
2710154,survey_fndds_food,"Butter, NFS",8002,2022-10-28
2710155,survey_fndds_food,"Butter, stick",8002,2022-10-28
2710156,survey_fndds_food,"Butter, tub",8002,2022-10-28
2710157,survey_fndds_food,"Butter, light",8002,2022-10-28
2710158,survey_fndds_food,"Margarine, NFS",8004,2022-10-28
2710159,survey_fndds_food,"Margarine, stick",8004,2022-10-28
2710160,survey_fndds_food,"Margarine, tub",8004,2022-10-28
2710161,survey_fndds_food,"Butter replacement, liquid",8004,2022-10-28
2710162,survey_fndds_food,"Margarine, light",8004,2022-10-28
2710163,survey_fndds_food,"Butter replacement, powder",8004,2022-10-28
2710164,survey_fndds_food,"Oil or table fat, NFS",8004,2022-10-28
2710165,survey_fndds_food,Animal fat or drippings,8002,2022-10-28
2710166,survey_fndds_food,Lard,8002,2022-10-28
2710167,survey_fndds_food,"Shortening, NS as to vegetable or animal",8004,2022-10-28
2710168,survey_fndds_food,"Ghee, clarified butter",8002,2022-10-28
2710172,survey_fndds_food,Sandwich spread,8010,2022-10-28
2710173,survey_fndds_food,Tartar sauce,8010,2022-10-28
2710179,survey_fndds_food,Honey butter,8002,2022-10-28
2710180,survey_fndds_food,"Vegetable oil, NFS",8012,2022-10-28
2710181,survey_fndds_food,Almond oil,8012,2022-10-28
2710182,survey_fndds_food,Coconut oil,8012,2022-10-28
2710183,survey_fndds_food,Corn oil,8012,2022-10-28
2710184,survey_fndds_food,Cottonseed oil,8012,2022-10-28
2710185,survey_fndds_food,Flaxseed oil,8012,2022-10-28
2710186,survey_fndds_food,Olive oil,8012,2022-10-28
2710187,survey_fndds_food,Peanut oil,8012,2022-10-28
2710188,survey_fndds_food,Canola oil,8012,2022-10-28
2710189,survey_fndds_food,Safflower oil,8012,2022-10-28
2710190,survey_fndds_food,Sesame oil,8012,2022-10-28
2710191,survey_fndds_food,Soybean oil,8012,2022-10-28
2710192,survey_fndds_food,Sunflower oil,8012,2022-10-28
2710193,survey_fndds_food,Walnut oil,8012,2022-10-28
2710194,survey_fndds_food,Wheat germ oil,8012,2022-10-28
2710195,survey_fndds_food,"Salad dressing, NFS, for salads",8012,2022-10-28
2710196,survey_fndds_food,"Salad dressing, NFS, for sandwiches",8010,2022-10-28
2710197,survey_fndds_food,Blue or roquefort cheese dressing,8012,2022-10-28
2710198,survey_fndds_food,Bacon and tomato dressing,8012,2022-10-28
2710199,survey_fndds_food,Caesar dressing,8012,2022-10-28
2710200,survey_fndds_food,Coleslaw dressing,8012,2022-10-28
2710201,survey_fndds_food,French or Catalina dressing,8012,2022-10-28
2710202,survey_fndds_food,Honey mustard dressing,8012,2022-10-28
2710204,survey_fndds_food,"Mayonnaise, regular",8010,2022-10-28
2710205,survey_fndds_food,Vegan mayonnaise,8010,2022-10-28
2710206,survey_fndds_food,Russian dressing,8012,2022-10-28
2710207,survey_fndds_food,Mayonnaise-type salad dressing,8010,2022-10-28
2710208,survey_fndds_food,Avocado dressing,8012,2022-10-28
2710209,survey_fndds_food,Creamy Italian dressing,8012,2022-10-28
2710210,survey_fndds_food,Poppy seed dressing,8012,2022-10-28
2710211,survey_fndds_food,Sesame dressing,8012,2022-10-28
2710212,survey_fndds_food,Ranch dressing,8012,2022-10-28
2710213,survey_fndds_food,Thousand Island dressing,8012,2022-10-28
2710214,survey_fndds_food,Fruit dressing,8012,2022-10-28
2710215,survey_fndds_food,"Salad dressing, light, NFS",8012,2022-10-28
2710216,survey_fndds_food,"Blue or roquefort cheese dressing, light",8012,2022-10-28
2710217,survey_fndds_food,"Creamy Italian dressing, light",8012,2022-10-28
2710218,survey_fndds_food,"French or Catalina dressing, light",8012,2022-10-28
2710219,survey_fndds_food,"Caesar dressing, light",8012,2022-10-28
2710220,survey_fndds_food,"Mayonnaise, light",8010,2022-10-28
2710222,survey_fndds_food,"Mayonnaise-type salad dressing, light",8010,2022-10-28
2710223,survey_fndds_food,"Honey mustard dressing, light",8012,2022-10-28
2710224,survey_fndds_food,"Italian dressing, light",8012,2022-10-28
2710225,survey_fndds_food,"Ranch dressing, light",8012,2022-10-28
2710226,survey_fndds_food,"Sesame dressing, light",8012,2022-10-28
2710227,survey_fndds_food,"Thousand Island dressing, light",8012,2022-10-28
2710228,survey_fndds_food,Korean dressing or marinade,8012,2022-10-28
2710229,survey_fndds_food,"Blue or roquefort cheese dressing, fat free",8012,2022-10-28
2710230,survey_fndds_food,"Caesar dressing, fat free",8012,2022-10-28
2710231,survey_fndds_food,"Creamy Italian dressing, fat free",8012,2022-10-28
2710232,survey_fndds_food,"French or Catalina dressing, fat free",8012,2022-10-28
2710233,survey_fndds_food,"Honey mustard dressing, fat free",8012,2022-10-28
2710234,survey_fndds_food,"Italian dressing, fat free",8012,2022-10-28
2710235,survey_fndds_food,"Mayonnaise, fat free",8010,2022-10-28
2710236,survey_fndds_food,"Ranch dressing, fat free",8012,2022-10-28
2710237,survey_fndds_food,"Salad dressing, fat free, NFS",8012,2022-10-28
2710238,survey_fndds_food,"Thousand Island dressing, fat free",8012,2022-10-28
